titleId,title,writer,genre,serial_day,url
2341,묵향 다크레이디,"이재헌, 구깃, 전동조",학원/판타지,월요일,https://webtoon.kakao.com/content/%EB%AC%B5%ED%96%A5-%EB%8B%A4%ED%81%AC%EB%A0%88%EC%9D%B4%EB%94%94/2341
2489,무협지 최고 악당의 귀한 딸입니다,"다우, 쌀국수, 솔땀",로맨스 판타지,월요일,https://webtoon.kakao.com/content/%EB%AC%B4%ED%98%91%EC%A7%80-%EC%B5%9C%EA%B3%A0-%EC%95%85%EB%8B%B9%EC%9D%98-%EA%B7%80%ED%95%9C-%EB%94%B8%EC%9E%85%EB%8B%88%EB%8B%A4/2489
2434,녹음의 관,"삵, 비누, 시야",로맨스 판타지,월요일,https://webtoon.kakao.com/content/%EB%85%B9%EC%9D%8C%EC%9D%98-%EA%B4%80/2434
2827,천하제일 표사,"장담, 류사, 정재",액션/무협,월요일,https://webtoon.kakao.com/content/%EC%B2%9C%ED%95%98%EC%A0%9C%EC%9D%BC-%ED%91%9C%EC%82%AC/2827
2818,폐하가 하필 짐승이라서,"Genie, 김노을, MON쉘",로맨스 판타지,월요일,https://webtoon.kakao.com/content/%ED%8F%90%ED%95%98%EA%B0%80-%ED%95%98%ED%95%84-%EC%A7%90%EC%8A%B9%EC%9D%B4%EB%9D%BC%EC%84%9C/2818
2901,후작가의 역대급 막내아들,"케이, 넉울히",판타지 드라마,월요일,https://webtoon.kakao.com/content/%ED%9B%84%EC%9E%91%EA%B0%80%EC%9D%98-%EC%97%AD%EB%8C%80%EA%B8%89-%EB%A7%89%EB%82%B4%EC%95%84%EB%93%A4/2901
3004,성자는 개뿔 현대의학의 힘이다,"로렌조, 함미, 고리프",학원/판타지,월요일,https://webtoon.kakao.com/content/%EC%84%B1%EC%9E%90%EB%8A%94-%EA%B0%9C%EB%BF%94-%ED%98%84%EB%8C%80%EC%9D%98%ED%95%99%EC%9D%98-%ED%9E%98%EC%9D%B4%EB%8B%A4/3004
2430,혼자 레벨업 합니다,"방개, 신필",학원/판타지,월요일,https://webtoon.kakao.com/content/%ED%98%BC%EC%9E%90-%EB%A0%88%EB%B2%A8%EC%97%85-%ED%95%A9%EB%8B%88%EB%8B%A4/2430
2553,황녀 반역자를 각인시키다,"수리, 사공, 이린비",로맨스 판타지,월요일,https://webtoon.kakao.com/content/%ED%99%A9%EB%85%80-%EB%B0%98%EC%97%AD%EC%9E%90%EB%A5%BC-%EA%B0%81%EC%9D%B8%EC%8B%9C%ED%82%A4%EB%8B%A4/2553
2583,천마 리치왕의 무림을 부수다,"붕뎅, 만순, 유준호, 노도뱀, 조형근",액션/무협,월요일,https://webtoon.kakao.com/content/%EC%B2%9C%EB%A7%88-%EB%A6%AC%EC%B9%98%EC%99%95%EC%9D%98-%EB%AC%B4%EB%A6%BC%EC%9D%84-%EB%B6%80%EC%88%98%EB%8B%A4/2583
